parking_segment_id,district_id,district_name,description,fare_description,has_charging_point,geometry_available,legal_answer_eligible,source_text_review_status,source_text_review_note
761,bade,Bade,忠勇街60巷(東勇街-忠勇街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
762,bade,Bade,中路街1(福國北街-國際路一段),"一般小型車格 週一至週日 07:00~20:00收費 20元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
763,bade,Bade,中路街2(國際一、二路)(國際路一段-國際一路),"一般小型車格 週一至週六 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
764,bade,Bade,中路南街(中路街-國際路),"一般小型車格 週一至週日 07:00~20:00收費 20元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
765,bade,Bade,銀和街(介壽路二段-同和街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
766,bade,Bade,同和街(建國路-大和路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
767,bade,Bade,文昌街(建國路-文昌街69巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
768,bade,Bade,大和路(介壽路二段-建國路972巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
769,bade,Bade,金和路(介壽路二段-建國路927巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
770,bade,Bade,忠勇六街(東勇一路-東勇二路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
773,bade,Bade,福國北街1(永福西街-中路街),"一般小型車格 週一至週六 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
778,bade,Bade,東勇北路(國道二號橋下-東勇一路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
785,bade,Bade,廣豐路(介壽路-公園路),"一般小型車格 週一至週日 08:00~20:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
786,bade,Bade,公園路(大智路-福國北街),"一般小型車格 週一至週六 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
787,bade,Bade,中山路(興豐路-中山路128巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
788,bade,Bade,興豐路1(中正路-豐田路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
789,bade,Bade,中正路(興豐路-豐德路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78A,bade,Bade,興仁路(中正路-中山路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78B,bade,Bade,大智路(機車)(介壽路一段-公園路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78C,bade,Bade,介壽路二段1022巷(介壽路二段-仁德一路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78D,bade,Bade,豐田路1(興豐路-仁德一路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78E,bade,Bade,興豐路2(介壽路二段-興豐路825巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78G,bade,Bade,忠勇七街(忠勇二街-忠勇一街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78H,bade,Bade,大明街(介壽路一段-公園路),"一般小型車格 週一至週六 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78J,bade,Bade,介壽路二段2(介壽路二段770巷-介壽路二段933巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78K,bade,Bade,廣興路1(仁德路-中正路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78L,bade,Bade,建國路2(仁德路-仁德一路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78M,bade,Bade,仁德路(建德路-仁德一路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78N,bade,Bade,仁德一路1(仁德路-溝後街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78O,bade,Bade,仁德二路(仁德一路-仁德路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78P,bade,Bade,廣興一路(建德路-廣興路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78Q,bade,Bade,廣興二路(長興二路-廣興路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78R,bade,Bade,廣興三路(長興二路-廣興路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78S,bade,Bade,長興一路(仁德路-長興路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78T,bade,Bade,長興二路(廣興三路-長興路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78U,bade,Bade,中正北路(廣興三路-中正路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78V,bade,Bade,豐田路2(興豐路-豐德路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78W,bade,Bade,豐德一路(豐田三路-豐德路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78X,bade,Bade,豐德二路(豐田三路-豐德路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78Y,bade,Bade,豐田一路(豐田路-中山路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
78Z,bade,Bade,豐田二路(豐田路-豐德二路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
790,bade,Bade,豐田三路(豐田路-豐德二路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
791,bade,Bade,大福街(大福街38巷-大明街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
792,bade,Bade,忠勇街(機車)(忠勇街60巷-和平路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
793,bade,Bade,和平路(機車)(忠勇街-大忠街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
794,bade,Bade,中正一路(中正路-興豐路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
796,bade,Bade,介壽路二段3(興豐路-豐德路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
797,bade,Bade,豐吉路(仁德路-豐田路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
798,bade,Bade,瑞發街(興豐路781巷-興豐路825巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
799,bade,Bade,介壽路二段973巷(興豐路825巷-介壽路二段933巷42弄),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79A,bade,Bade,介壽路二段933巷42弄(介壽路二段973巷-瑞發街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79C,bade,Bade,中華路31巷(中華路5巷-茄苳路),"一般小型車格 週一至週日 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79D,bade,Bade,建安街(建安街3巷-長安街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79E,bade,Bade,興豐路3(建德路-中正路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79F,bade,Bade,廣興一路2(建德路-廣興二路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79G,bade,Bade,和平路(桃和街-和平路1190巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79H,bade,Bade,崁頂路(廣福路-崁頂路1025巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79I,bade,Bade,福國北街2(機車)(中路街-廣福路),"機車車格 週一至週日 07:00~20:00收費 20元/次,",false,false,false,APPROVED_SOURCE_TEXT,
79J,bade,Bade,介壽路一段1(機車)(忠勇西街-永福西街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79K,bade,Bade,介壽路一段2(機車)(永福西街-廣福路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79L,bade,Bade,東勇二路(忠勇街-東勇北路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79M,bade,Bade,豐德路(介壽路二段-建德路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79N,bade,Bade,忠勇一街(忠勇街-東勇北路),"一般小型車格 週一至週五 08:00~18:00收費 20元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79O,bade,Bade,介壽路二段901巷49弄(介壽路二段685巷-介壽路二段933巷42弄),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79P,bade,Bade,忠勇五街(東勇二路-東勇一路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79Q,bade,Bade,和義二街(和義二街-和義一街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79R,bade,Bade,和義街(東勇街-和義一街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79S,bade,Bade,廣興五街(建德路-廣興二路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79T,bade,Bade,仁德一路2(溝後街-豐田六路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79U,bade,Bade,中山路252巷(豐德路-建德路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79V,bade,Bade,桃德路1(東勇北路22巷-大明街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79W,bade,Bade,重慶街(和平路-和平路276巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79X,bade,Bade,大明市民活動中心附屬停車場(大明市民活動中心-大明市民活動中心),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79Y,bade,Bade,長興路(建德路-中山路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
79Z,bade,Bade,僑愛一街(豐德路-介壽路22巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7A0,bade,Bade,巧克力街(介壽路二段-巧克力街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7A1,bade,Bade,興隆街11巷(興隆街13巷-興隆街11巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7A2,bade,Bade,大正休閒廣場附屬停車場(大正休閒廣場-大正休閒廣場),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7A3,bade,Bade,廣福路(永豐路-國際路一段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7A4,bade,Bade,大安里集會所附屬停車場(大安里集會所-大安里集會所),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7A7,bade,Bade,中路街(機車計次)(福國北街-國際路一段),"機車車格 週一至週日 07:00~20:00收費 20元/次,",false,false,false,APPROVED_SOURCE_TEXT,
7A9,bade,Bade,國際路一段2(機車計次)(中路街-廣福路),"機車車格 週一至週日 07:00~20:00收費 20元/次,",false,false,false,APPROVED_SOURCE_TEXT,
7AA,bade,Bade,中路南街(機車計次)(中路街-國際路),"機車車格 週一至週日 07:00~20:00收費 20元/次,",false,false,false,APPROVED_SOURCE_TEXT,
7AB,bade,Bade,廣興路2(新興路-仁德路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7AC,bade,Bade,豐田六路(豐田七街-仁德一路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7AD,bade,Bade,大興路1(指玄街-榮興南路),"機車車格 週一至週日 07:00~20:00收費 20元/次,一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7AE,bade,Bade,大興路2(介壽路二段583巷-興豐路),"機車車格 週一至週日 07:00~20:00收費 20元/次,一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7AF,bade,Bade,興仁路(機車計時)(中正路-中山路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7AG,bade,Bade,中正路(機車計時)(興豐路-豐德路),"機車車格 週一至週日 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7AH,bade,Bade,介壽路二段(機車計時)(介壽路二段770巷-介壽路二段933巷),"機車車格 週一至週日 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7AI,bade,Bade,華康街(永豐路-華康街181巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7AJ,bade,Bade,興豐路4(興豐路825巷-興豐路1156巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7AK,bade,Bade,介壽路一段399巷(介壽路一段-忠勇街426巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7AL,bade,Bade,東勇街2(和義街-和平路),"一般小型車格 週一至週五 08:00~18:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
7AM,bade,Bade,興豐路5(興豐路2188巷-長安街),,false,false,false,APPROVED_SOURCE_TEXT,
7AN,bade,Bade,興豐路6(長安街-榮興路189巷),,false,false,false,APPROVED_SOURCE_TEXT,
7AO,bade,Bade,興豐路825巷(瑞發街-介壽路二段951巷),,false,false,false,APPROVED_SOURCE_TEXT,
7AR,bade,Bade,廣福路2(永豐路-崁頂路),,false,false,false,APPROVED_SOURCE_TEXT,
7AU,bade,Bade,信勇二路(介壽路555巷-介壽路一段399巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
