parking_segment_id,district_id,district_name,description,fare_description,has_charging_point,geometry_available,legal_answer_eligible,source_text_review_status,source_text_review_note
2B4,zhongli,Zhongli,高鐵北路一段(機車計次)(青埔路一段-青心路),"機車車格 週一至週日 08:00~18:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2B5,zhongli,Zhongli,青心路(機車計次)(高鐵北路一段-青山路),"機車車格 週一至週日 08:00~18:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2B6,zhongli,Zhongli,青埔路一段(機車計次)(洽溪路-高鐵北路一段),"機車車格 週一至週日 08:00~18:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2B7,zhongli,Zhongli,洽溪路(機車計次)(青埔路一段-致善路一段),"機車車格 週一至週日 08:00~18:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2B8,zhongli,Zhongli,高鐵北路一段(A18出口處機車格)(捷運A18出口處-捷運A18出口處),"機車車格 週一至週日 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2B9,zhongli,Zhongli,環中東路(機車格)(環東市場前-環東市場前),"機車車格 週一至週日 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BA,zhongli,Zhongli,元化路167號前(機車)(元化路167號前-元化路167號前),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BB,zhongli,Zhongli,洽溪路2(文德路-領航北路二段),"一般小型車格 週一至週六 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BC,zhongli,Zhongli,遠東路(遠東路79巷-元智大學門口),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BD,zhongli,Zhongli,中央健康保險署前平面停車場(525號前-525號前),"一般小型車格 週一至週五 08:00~18:00收費 第一30分鐘收費20元，第二30分鐘收費25元，第三30分鐘收費30元,",false,false,false,APPROVED_SOURCE_TEXT,
2BE,zhongli,Zhongli,中園路(中華路二段-中園路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BF,zhongli,Zhongli,中央東路2(機車)(復興路-延平路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BG,zhongli,Zhongli,中正路1(機車)(康樂路-中原路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BH,zhongli,Zhongli,延平路1(機車)(元化路-中美路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BI,zhongli,Zhongli,慈惠三街2(機車)(元化路-慈惠三街157巷),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BJ,zhongli,Zhongli,九和三街1(機車)(新生路-慈惠三街),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BK,zhongli,Zhongli,九和五街1(機車)(新生路-慈惠三街),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BL,zhongli,Zhongli,實踐路1(機車)(日新街-中北路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BM,zhongli,Zhongli,杭州路(廣州路-福州路),"一般小型車格 週一至週五 08:00~18:00收費 0元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BN,zhongli,Zhongli,青溪路一段(青雲路-青昇路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BO,zhongli,Zhongli,青溪路一段2(青松街-青雲路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BP,zhongli,Zhongli,青商路(青溪路一段-青埔路二段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BQ,zhongli,Zhongli,永信路(領航北路二段-高鐵南路一段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BR,zhongli,Zhongli,文發路(洽溪路-文興路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BS,zhongli,Zhongli,文德路2(高鐵南路二段-文興路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BT,zhongli,Zhongli,領航南路一段(高鐵南路二段-文德路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BU,zhongli,Zhongli,高鐵北路二段2(青昇路-大成路二段),"機車車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BV,zhongli,Zhongli,洽溪路2(公園路-致善路二段),"一般小型車格 週一至週日 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BW,zhongli,Zhongli,林森路(皓東街-執信一街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BX,zhongli,Zhongli,龍慈路(中山東路三段-龍岡路三段460巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BY,zhongli,Zhongli,仁慈路(中山東路三段-榮民南路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2BZ,zhongli,Zhongli,龍岡路三段(龍岡路三段281巷-龍南路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2C0,zhongli,Zhongli,後寮一路(龍川街-後寮二路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2C1,zhongli,Zhongli,後寮二路(龍昌路-龍和二街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2C2,zhongli,Zhongli,普忠路(新中北路-榮民南路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2C3,zhongli,Zhongli,龍東路(榮民南路-龍岡路三段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2C4,zhongli,Zhongli,同慶路(榮民南路-光明路二段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2C5,zhongli,Zhongli,榮民南路(仁慈路-同慶路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2C6,zhongli,Zhongli,龍昌路(龍川街-中山東路三段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2C7,zhongli,Zhongli,龍福路(中山東路三段-龍東路445巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2C8,zhongli,Zhongli,五族二街(正大街-正福街),"一般小型車格 週一至週日 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2C9,zhongli,Zhongli,站前東機車平面停車場(機車計次)(青山路與青心路口-青山路與青心路口),"機車車格 週一至週日 08:00~18:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2CA,zhongli,Zhongli,站前西機車平面停車場(機車計次)(青園路與高鐵站前西路一段口-青園路與高鐵站前西路一段口),"機車車格 週一至週日 08:00~18:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2CB,zhongli,Zhongli,青昇機車平面停車場(機車計次)(青峰路一段與青昇路口-青峰路一段與青昇路口),"機車車格 週一至週日 08:00~18:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2CC,zhongli,Zhongli,文康路(機車計次)(領航北路一段-永園路),"機車車格 週一至週日 08:00~20:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2CD,zhongli,Zhongli,文化路2(中華路一段-長春路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CE,zhongli,Zhongli,元生一街(文化路-文化二路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CF,zhongli,Zhongli,元生二街(文化二路-元生三街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CG,zhongli,Zhongli,元生三街(文化二路-忠孝路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CH,zhongli,Zhongli,成章一街(文化路-成功路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CI,zhongli,Zhongli,復華街(中華路一段-自強六路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CJ,zhongli,Zhongli,自強六路(復華街-復華街186巷17弄),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CK,zhongli,Zhongli,復華街186巷17弄(自強六路-復華街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CL,zhongli,Zhongli,華安二路(華勛街-華祥二街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CM,zhongli,Zhongli,興仁路二段(榮安十三街-新中北路二段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CN,zhongli,Zhongli,永福路(環中東路-榮民路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CO,zhongli,Zhongli,文明街(民權路三段-文興路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CP,zhongli,Zhongli,龍門街(龍岡路三段-龍昌路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CQ,zhongli,Zhongli,中山東路四段(龍福路-龍東路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CR,zhongli,Zhongli,永春停車場(永春路-永順街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CS,zhongli,Zhongli,永春路(洽溪路-永園路一段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CT,zhongli,Zhongli,永昌路(領航北路三段-永園路一段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CU,zhongli,Zhongli,青溪路二段(領航南路四段-青昇路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CV,zhongli,Zhongli,新興路(機車計次)(東明街-龍岡路一段),"機車車格 週一至週日 07:00~20:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2CW,zhongli,Zhongli,元化路(機車計次)(中和路-中山路),"機車車格 週一至週日 07:00~20:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2CX,zhongli,Zhongli,明德路(中央西路二段-中正路),"一般小型車格 週一至週日 07:00~20:00收費 第一30分鐘收費20元，第二30分鐘收費25元，第三30分鐘收費30元,",false,false,false,APPROVED_SOURCE_TEXT,
2CY,zhongli,Zhongli,永泰路(民權路四段-永裕路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2CZ,zhongli,Zhongli,永明街(永泰路-永園路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2D0,zhongli,Zhongli,永園路(月桃路一段-永裕路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2D1,zhongli,Zhongli,松仁路(民族路五段-高鐵南路五段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2D2,zhongli,Zhongli,松勇路(民族路五段-高鐵南路五段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2D3,zhongli,Zhongli,松義路(民族路五段-松仁路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2D4,zhongli,Zhongli,松勤路(民族路五段-松仁路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2D5,zhongli,Zhongli,松信路(民族路五段-松仁路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2D6,zhongli,Zhongli,松義三街(松勤路-松仁路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2D7,zhongli,Zhongli,高鐵北路一段2(A18出口處機車格)(A18出口處-A18出口處),"機車車格 週一至週日 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2D8,zhongli,Zhongli,中壢運動公園停車場(中壢運動公園停車場-中壢運動公園停車場),"一般小型車格 週一至週日 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2D9,zhongli,Zhongli,羅漢松公園(機車)(中山東路四段-龍福路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DA,zhongli,Zhongli,龍東路郵局(機車)(龍東路750號-龍東路750號),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DB,zhongli,Zhongli,環東市場(機車)(環中東路218號-環中東路218號),"機車車格 週一至週日 08:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DC,zhongli,Zhongli,青埔麥當勞(機車)(高鐵南路一段48號-高鐵南路一段48號),,false,false,false,APPROVED_SOURCE_TEXT,
2DD,zhongli,Zhongli,高鐵南路二段1(機車計次)(文德路-文智路),"機車車格 週一至週日 08:00~18:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2DE,zhongli,Zhongli,莒光路(杭州路-幸福街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DF,zhongli,Zhongli,榮民路(環中東路-永福路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DG,zhongli,Zhongli,中大路(中正路-中大路213巷),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DH,zhongli,Zhongli,復華六街(長興街-復華一街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DI,zhongli,Zhongli,長興街(中華路一段-復華六街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DJ,zhongli,Zhongli,吉林北路(文中路二段-內定一街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DK,zhongli,Zhongli,松平路(高鐵南路五段-松仁路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DL,zhongli,Zhongli,松德路(民族路五段-松仁路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DM,zhongli,Zhongli,新中北路(環中東路-普義路),"一般小型車格 週一至週五 18:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DN,zhongli,Zhongli,新生路(機車)(環北路-元化路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DO,zhongli,Zhongli,六和路(機車)(環北路-元化路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DP,zhongli,Zhongli,九和二街(機車)(新生路-慈惠三街),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DQ,zhongli,Zhongli,九和六街(機車)(新生路-慈惠三街),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DR,zhongli,Zhongli,中榮路(機車)(中正路-康樂路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DS,zhongli,Zhongli,A22老街溪捷運站(機車)(中央西路一段-中美路二段),"機車車格 週一至週日 08:00~18:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2DT,zhongli,Zhongli,成章三街(成章一街-成章二街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DU,zhongli,Zhongli,民族路六段(松義路-高鐵南路五段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DV,zhongli,Zhongli,中北路二段（機車）(龍岡路一段-東明街),"機車車格 週一至週五 08:00~18:00收費 30元/次,",false,false,false,APPROVED_SOURCE_TEXT,
2DW,zhongli,Zhongli,內壢平面停車場(中華路一段與文化路口-中華路一段與文化路口),"一般小型車格 週一至週日 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DX,zhongli,Zhongli,興仁路一段(榮民路-遠東路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DY,zhongli,Zhongli,龍福一街(萬坪公園側-萬坪公園側),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2DZ,zhongli,Zhongli,青雲路(青峰路一段-青溪路一段),"一般小型車格 週一至週五 08:00~18:00收費 第一30分鐘收費20元，第二30分鐘收費40元，第三30分鐘收費65元,",false,false,false,APPROVED_SOURCE_TEXT,
2E0,zhongli,Zhongli,三民路一段(民族路三段-志廣路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2E1,zhongli,Zhongli,建國路(中平路-中正路),"一般小型車格 週一至週日 07:00~20:00收費 第一30分鐘收費20元，第二30分鐘收費40元，第三30分鐘收費65元,",false,false,false,APPROVED_SOURCE_TEXT,
2E2,zhongli,Zhongli,中北路(中山東路二段-大仁街),"一般小型車格 週一至週日 08:00~18:00收費 第一30分鐘收費20元，第二30分鐘收費40元，第三30分鐘收費65元,",false,false,false,APPROVED_SOURCE_TEXT,
2aq,zhongli,Zhongli,強國路(富強街-環中東路),"一般小型車格 週一至週日 08:00~18:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2ar,zhongli,Zhongli,龍清街(桃園光影電影館旁-桃園光影電影館旁),"一般小型車格 週一至週日 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2as,zhongli,Zhongli,環北路(機車)(六和路-慈惠三街),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2at,zhongli,Zhongli,元化路(機車)(元化路222號-元化路222號),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2au,zhongli,Zhongli,中央東路1(機車)(元化路-延平路),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2av,zhongli,Zhongli,慈惠三街1(機車)(環北路-慈惠三街157巷),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
2aw,zhongli,Zhongli,永福路(興仁路二段-榮民路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,
